gmid,mag,dip,rake,z_tor,r_rup,r_jb,r_x,Vs30,Z1.0,Z2.5
2021p064296gm59,4.6,51.0,-134.0,3.050548906936653,93.09665393608064,92.9373828487198,82.64629082977696,800.0,0.0,0.275
2021p064296gm89,4.6,51.0,-134.0,3.050548906936653,21.587389316839985,21.32782559968604,-21.32778281566776,264.0,95.0,2.475
2021p064296gm129,4.6,51.0,-134.0,3.050548906936653,95.04453977686146,94.99280432984176,-76.92966976809257,800.0,0.0,0.375
2021p064296gm139,4.6,51.0,-134.0,3.050548906936653,55.92533037928097,55.70447086498629,48.923207165493935,800.0,0.0,0.275
2021p064325gm44,5.1,41.0,-121.0,4.729680627517866,91.63724861366197,91.30654593417458,91.12981326485244,800.0,0.0,0.275
2021p064325gm59,5.1,41.0,-121.0,4.729680627517866,21.76694583823353,21.180954808650124,-20.71280140579003,264.0,95.0,2.475
2021p064325gm84,5.1,41.0,-121.0,4.729680627517866,95.1875859961571,95.06574240088176,-88.54754228232463,800.0,0.0,0.375
2021p064325gm94,5.1,41.0,-121.0,4.729680627517866,54.53854658860347,54.04776139715004,54.526158477701,800.0,0.0,0.275
2021p069538gm89,3.9,38.0,-135.0,33.686446261638295,103.39601611686136,97.58645782647685,-68.46700434131432,622.0,45.0,0.325
2021p069538gm129,3.9,38.0,-135.0,33.686446261638295,39.93949202365279,20.749219993671417,20.953809353151872,258.0,283.0,0.325
2021p069538gm174,3.9,38.0,-135.0,33.686446261638295,252.7911333296119,250.52797142676485,-32.342294813681406,600.0,35.0,1.175
2021p069538gm249,3.9,38.0,-135.0,33.686446261638295,65.91151306530948,56.13852537068402,56.61789354047191,800.0,0.0,0.225
2021p069538gm289,3.9,38.0,-135.0,33.686446261638295,50.8131833819966,37.53390639500569,25.89504775361583,219.0,123.0,0.275
2021p069538gm439,3.9,38.0,-135.0,33.686446261638295,109.40139798646916,104.02200705056832,-24.226907781652898,1000.0,15.0,0.275
2021p069538gm474,3.9,38.0,-135.0,33.686446261638295,306.16914989220413,304.30090003664503,-62.625245034098114,800.0,0.0,0.375
2021p069538gm499,3.9,38.0,-135.0,33.686446261638295,99.39717538137158,93.11295222452232,64.02461846909185,800.0,0.0,0.275
2021p069538gm544,3.9,38.0,-135.0,33.686446261638295,101.46283077785544,95.51516289811376,17.15278496951077,687.0,0.0,0.325
2021p071530gm29,3.9596056509935016,55.0,-94.0,117.1465797748281,139.89622437993197,75.73812509537147,62.261670376193386,600.0,25.0,0.275
2021p071530gm89,3.9596056509935016,55.0,-94.0,117.1465797748281,235.34924779140712,203.48261219384173,70.71955121270867,625.0,28.0,1.725
2021p071530gm99,3.9596056509935016,55.0,-94.0,117.1465797748281,180.71827515215367,136.65271664389712,83.2105851384209,800.0,0.0,0.275
2021p071530gm104,3.9596056509935016,55.0,-94.0,117.1465797748281,145.5815733506832,85.56859123210958,86.28920503212676,1000.0,15.0,3.025
2021p071530gm129,3.9596056509935016,55.0,-94.0,117.1465797748281,153.2601696228209,97.66024708927782,90.58509927429516,604.0,55.0,0.275
2021p071530gm169,3.9596056509935016,55.0,-94.0,117.1465797748281,211.1044177534635,174.740037349724,64.2641505971398,1000.0,15.0,0.425
2021p071530gm189,3.9596056509935016,55.0,-94.0,117.1465797748281,251.1094105719048,221.76010876513948,-54.47570693913729,622.0,45.0,0.425
2021p071530gm214,3.9596056509935016,55.0,-94.0,117.1465797748281,177.89017683995948,133.49167123310377,49.18759329570041,800.0,0.0,0.275
2021p071530gm234,3.9596056509935016,55.0,-94.0,117.1465797748281,162.36216657831193,111.50314692373895,111.0051462282996,625.0,65.0,7.275
2021p091211gm69,4.1,61.0,-51.0,27.325799200672293,140.5504322102635,137.59623595317572,128.86641728888472,600.0,25.0,0.275
2021p091211gm114,4.1,61.0,-51.0,27.325799200672293,108.37631237692908,104.38044123287744,67.71434181883608,800.0,0.0,0.275
2021p091989gm4,5.052347326,45.0,90.0,31.36463272590401,861.8334149108234,861.2521479797294,-176.0423693698999,800.0,0.0,0.325
2021p102009gm44,5.164930116,45.0,90.0,266.8589902815361,696.5338384992934,643.2075744647576,-181.72769913889675,1000.0,0.0,1.275
2021p103453gm64,5.238356816,45.0,90.0,183.1346544707445,568.4258961509544,537.9054065310675,1.7238240307355055,625.0,28.0,1.725
2021p103618gm119,5.707317571,45.0,90.0,353.3958987943448,933.8003967680282,864.3131741578741,-193.432515113388,600.0,25.0,0.275
2021p113953gm34,4.6,85.0,143.0,133.03324988957047,231.85404286374524,189.69205230490024,-170.8888688052451,800.0,0.0,0.325
2021p113953gm109,4.6,85.0,143.0,133.03324988957047,292.9413176835906,260.65395969640593,12.9172916995485,800.0,40.0,0.375
2021p113953gm114,4.6,85.0,143.0,133.03324988957047,151.61150610893387,71.82752095503002,-38.13051730278269,622.0,45.0,0.325
2021p113953gm179,4.6,85.0,143.0,133.03324988957047,235.47443666691072,194.06291985421493,81.24203462748426,800.0,45.0,0.475
2021p113953gm209,4.6,85.0,143.0,133.03324988957047,384.2427523313857,360.41742319920405,-44.55008571273769,1500.0,0.0,0.275
2021p113953gm229,4.6,85.0,143.0,133.03324988957047,287.0120892926373,254.28539374481983,-141.13160122668955,600.0,35.0,1.175
2021p113953gm359,4.6,85.0,143.0,133.03324988957047,432.3327720891464,411.3375878844742,-191.27005936696983,750.0,23.0,0.975
2021p113953gm374,4.6,85.0,143.0,133.03324988957047,190.4654890701497,136.02602741980516,-128.21316112283984,800.0,0.0,0.225
2021p113953gm384,4.6,85.0,143.0,133.03324988957047,306.4047110247483,275.71843560435985,-70.5931391129474,625.0,28.0,1.725
2021p113953gm454,4.6,85.0,143.0,133.03324988957047,187.07540040888588,131.3954120850222,-38.021157015482565,1000.0,15.0,0.325
2021p113953gm639,4.6,85.0,143.0,133.03324988957047,201.91388095513707,151.61837915053096,43.32652372501778,1000.0,15.0,0.325
2021p113953gm669,4.6,85.0,143.0,133.03324988957047,329.05180988092303,300.5758085166232,-61.7515727514788,1000.0,15.0,0.425
2021p113953gm709,4.6,85.0,143.0,133.03324988957047,177.08150647555078,116.65144855514286,-91.20061798519237,1000.0,15.0,0.275
2021p113953gm729,4.6,85.0,143.0,133.03324988957047,243.67333420407516,203.6652610083884,-52.737461618979694,800.0,28.0,0.275
2021p113953gm789,4.6,85.0,143.0,133.03324988957047,206.5995784632676,157.61972266387303,-106.11426808387684,800.0,0.0,0.275
2021p113953gm829,4.6,85.0,143.0,133.03324988957047,184.60539867881565,127.76407958105804,40.29532744074541,673.0,33.0,1.225
2021p113953gm854,4.6,85.0,143.0,133.03324988957047,159.24538449981264,86.94517572238632,-22.283337274939264,690.0,41.0,1.525
2021p113953gm874,4.6,85.0,143.0,133.03324988957047,190.41916654234183,136.10612473187857,-126.55211129915224,687.0,0.0,0.325
2021p114680gm14,5.106650045,45.0,90.0,103.00488722376296,594.7472938011766,585.6502593115498,7.922174437623785,625.0,28.0,1.725
2021p133138gm49,5.638397854,45.0,90.0,30.75190764824596,719.5307017759408,718.8697813958607,-45.513066414193545,600.0,25.0,0.275
2021p133138gm59,5.638397854,45.0,90.0,30.75190764824596,844.6739511090587,844.1128092335128,-123.66877063035106,800.0,0.0,4.725
2021p135724gm19,4.1,84.0,-92.0,21.23162896245292,119.5027801405851,117.5501390979058,-59.3785996531045,800.0,0.0,0.325
2021p135724gm29,4.1,84.0,-92.0,21.23162896245292,23.989164977885565,11.005634841809428,-5.378273856907305,1000.0,15.0,0.275
2021p135724gm59,4.1,84.0,-92.0,21.23162896245292,94.51174611495205,91.8403404741954,87.83660321781849,622.0,45.0,0.325
2021p135724gm89,4.1,84.0,-92.0,21.23162896245292,23.17203332843403,9.178681199832956,-9.178594336215973,500.0,103.0,0.325
2021p135724gm99,4.1,84.0,-92.0,21.23162896245292,22.52952754817822,7.177515110549285,-6.37972998589011,526.0,9.0,0.275
2021p135724gm174,4.1,84.0,-92.0,21.23162896245292,347.1146443640808,346.46121082871787,-32.902738662130474,750.0,23.0,0.975
2021p135724gm184,4.1,84.0,-92.0,21.23162896245292,73.66790313642791,70.45531631007225,-13.065306525580636,800.0,0.0,0.225
2021p135724gm209,4.1,84.0,-92.0,21.23162896245292,133.6614578317956,131.8377974267478,94.7277352266752,1000.0,15.0,0.325
2021p135724gm254,4.1,84.0,-92.0,21.23162896245292,23.35536125125541,9.645640920443622,3.521133359040016,532.0,0.0,0.325
2021p135724gm369,4.1,84.0,-92.0,21.23162896245292,23.35845953907275,9.699015465323312,-6.538924595891896,510.0,42.0,0.275
2021p135724gm374,4.1,84.0,-92.0,21.23162896245292,61.40752519774738,57.455245728441874,36.29813875725005,1000.0,15.0,0.275
2021p135724gm449,4.1,84.0,-92.0,21.23162896245292,22.971995830534546,8.64159489728642,-8.625627562803981,390.0,136.0,0.325
2021p135724gm454,4.1,84.0,-92.0,21.23162896245292,23.646433142238088,10.359031108310456,-10.20187916405474,481.0,104.0,0.325
2021p135724gm469,4.1,84.0,-92.0,21.23162896245292,33.55676010223601,25.87267103656118,-1.2267740688193476,687.0,0.0,0.325
2021p135986gm9,3.9,88.0,18.0,9.491014555149034,49.75068762762485,48.82900385981606,-17.704805412336427,240.0,845.0,2.075
2021p135986gm19,3.9,88.0,18.0,9.491014555149034,52.56196521393865,51.68932641752127,-1.593962200704137,287.0,1085.0,3.325
2021p135986gm34,3.9,88.0,18.0,9.491014555149034,59.65262572450113,58.738937979705135,57.455985091129385,377.0,58.0,0.325
2021p135986gm39,3.9,88.0,18.0,9.491014555149034,50.2211646106801,49.28016220376295,15.611516849426822,399.0,575.0,2.825
2021p135986gm44,3.9,88.0,18.0,9.491014555149034,46.78156565478182,45.76551970457551,-44.61256244632698,407.0,70.0,0.475
2021p135986gm69,3.9,88.0,18.0,9.491014555149034,38.41977046096654,37.11272527089898,-32.990229749075674,334.0,83.0,0.325
2021p135986gm84,3.9,88.0,18.0,9.491014555149034,64.24097393411945,63.47488221185991,-49.51739949308315,714.0,23.0,2.125
2021p135986gm99,3.9,88.0,18.0,9.491014555149034,67.19587522554816,66.476732234816,48.38608929938655,284.0,108.0,0.275
2021p135986gm104,3.9,88.0,18.0,9.491014555149034,69.51244285746098,68.81535581803371,50.32345262262263,1500.0,0.0,0.275
2021p135986gm109,3.9,88.0,18.0,9.491014555149034,116.61792138795052,116.22582021950672,-115.99604733493652,600.0,35.0,1.175
2021p135986gm134,3.9,88.0,18.0,9.491014555149034,24.69654532195029,22.65764305485333,-20.1474983290866,455.0,68.0,0.475
2021p135986gm139,3.9,88.0,18.0,9.491014555149034,14.376723285387714,10.192671694658143,-5.61970822101838,1000.0,15.0,0.325
2021p135986gm159,3.9,88.0,18.0,9.491014555149034,97.9011975660108,97.42822109050738,18.12542451399496,750.0,23.0,0.975
2021p135986gm199,3.9,88.0,18.0,9.491014555149034,54.121331572319335,53.19265839718618,40.56537570881536,1000.0,15.0,0.325
2021p135986gm229,3.9,88.0,18.0,9.491014555149034,54.75666561117731,53.903381225587474,-43.12454426066344,275.0,73.0,1.625
2021p135986gm234,3.9,88.0,18.0,9.491014555149034,61.1873218295571,60.37563687700103,45.0003171966645,500.0,65.0,0.375
2021p135986gm239,3.9,88.0,18.0,9.491014555149034,61.12292173716838,60.312066320316966,-23.556197768250893,294.0,48.0,0.325
2021p135986gm244,3.9,88.0,18.0,9.491014555149034,44.2589498654627,43.17701924919744,16.042574419588707,500.0,675.0,1.825
2021p135986gm254,3.9,88.0,18.0,9.491014555149034,58.78136073128129,57.91370122766385,48.80568401015262,500.0,35.0,0.325
2021p135986gm269,3.9,88.0,18.0,9.491014555149034,249.1339620471514,248.94552299507356,-236.84122500732624,1000.0,15.0,0.275
2021p135986gm294,3.9,88.0,18.0,9.491014555149034,38.31765909884136,37.06694775880277,-26.4665551212495,300.0,73.0,0.675
2021p135986gm304,3.9,88.0,18.0,9.491014555149034,48.860478469111904,47.88024048346304,-47.66962121318108,478.0,69.0,0.475
2021p135986gm309,3.9,88.0,18.0,9.491014555149034,71.18478408954633,70.52231195037098,-70.18200532893506,504.0,87.0,1.525
2021p143707gm14,5.2,5.0,-177.0,8.853017370472388,183.9952809277318,183.75223797068097,-114.84675990713411,1500.0,5.0,0.875
2021p143707gm29,5.2,5.0,-177.0,8.853017370472388,367.11974811694455,367.0043786233723,-315.27409444188567,745.0,23.0,0.275
2021p143707gm69,5.2,5.0,-177.0,8.853017370472388,409.7974562905287,409.6935426359537,-273.6950414860871,1500.0,0.0,0.375
2021p143707gm74,5.2,5.0,-177.0,8.853017370472388,348.0895370007253,347.96846559775656,-321.5997132602264,270.0,78.0,0.325
2021p146655gm4,4.1,76.0,-85.0,15.250346184032372,54.21713808683257,51.75008346625051,30.76211961825741,800.0,0.0,0.325
2021p146655gm69,4.1,76.0,-85.0,15.250346184032372,96.5626242228584,95.06588485466848,87.1003370674212,800.0,0.0,0.225
2021p146655gm124,4.1,76.0,-85.0,15.250346184032372,220.9685266900698,220.32539228961232,196.85149400118212,1000.0,15.0,0.275
2021p146655gm149,4.1,76.0,-85.0,15.250346184032372,61.84882169277748,59.48229331923759,53.72948643308049,800.0,0.0,0.275
2021p146655gm174,4.1,76.0,-85.0,15.250346184032372,189.83048484970385,189.08671584186453,155.6777247997259,687.0,0.0,0.325
2021p147926gm29,4.4,46.0,-94.0,35.26902235676814,120.15609359083942,114.77604511985253,-71.51430258816288,800.0,0.0,0.325
2021p147926gm84,4.4,46.0,-94.0,35.26902235676814,36.63608770836204,9.097521735783175,5.638429786565824,196.0,97.0,5.125
2021p147926gm89,4.4,46.0,-94.0,35.26902235676814,36.596275149220055,9.483328556577913,1.65309530336858,256.0,302.0,5.625
2021p147926gm139,4.4,46.0,-94.0,35.26902235676814,560.5134238538742,559.3991155381299,-237.02869611693572,750.0,23.0,0.975
2021p147926gm154,4.4,46.0,-94.0,35.26902235676814,149.44681757347055,145.1557496899379,-43.20490210746296,800.0,0.0,0.225
2021p147926gm164,4.4,46.0,-94.0,35.26902235676814,103.04605406008544,96.06689819645324,83.30521102976988,625.0,28.0,1.725
2021p147926gm174,4.4,46.0,-94.0,35.26902235676814,170.64918949798377,166.53830628345253,105.1173067051721,800.0,0.0,0.275
2021p147926gm184,4.4,46.0,-94.0,35.26902235676814,45.49177393296931,27.7625510294849,18.320724027399145,440.0,61.0,6.675
2021p147926gm194,4.4,46.0,-94.0,35.26902235676814,45.21903009880994,27.41718907214424,17.91806742876937,600.0,54.0,6.625
2021p147926gm239,4.4,46.0,-94.0,35.26902235676814,226.02320760960347,222.95959172958123,99.46015162138748,1000.0,0.0,1.275
2021p147926gm299,4.4,46.0,-94.0,35.26902235676814,398.6811649229781,397.051026189254,-51.42298459738457,800.0,28.0,0.275
2021p147926gm319,4.4,46.0,-94.0,35.26902235676814,191.60855762475936,187.93939234866136,188.1086257944453,622.0,45.0,0.425
2021p147926gm334,4.4,46.0,-94.0,35.26902235676814,86.34164894831969,78.56996081435815,0.8695156409446049,800.0,0.0,0.275
2021p147926gm349,4.4,46.0,-94.0,35.26902235676814,168.46112758434077,164.40309403291062,129.98597886529532,800.0,0.0,0.275
2021p147926gm364,4.4,46.0,-94.0,35.26902235676814,244.9654539696752,242.3931030503888,-73.35216485667591,687.0,0.0,0.325
2021p155373gm29,4.476430877993588,55.0,-94.0,112.01343354573685,243.4786566798689,215.14070108050043,168.16337117066487,800.0,0.0,0.325
2021p155373gm79,4.476430877993588,55.0,-94.0,112.01343354573685,742.4158448190534,733.6504453450009,98.90793455971811,1500.0,0.0,1.525
2021p155373gm84,4.476430877993588,55.0,-94.0,112.01343354573685,478.5282257564205,465.07656744591327,-44.74791482414264,800.0,40.0,0.375
2021p155373gm89,4.476430877993588,55.0,-94.0,112.01343354573685,292.1569591009752,269.49144149989894,23.359360413449085,622.0,45.0,0.325
2021p155373gm134,4.476430877993588,55.0,-94.0,112.01343354573685,527.5692857097722,515.1395355325433,120.44767931112428,714.0,23.0,2.125
2021p155373gm139,4.476430877993588,55.0,-94.0,112.01343354573685,242.97126654427203,215.18638141615628,75.92502919851287,600.0,25.0,0.275
2021p155373gm149,4.476430877993588,55.0,-94.0,112.01343354573685,136.45300264391412,77.58390360979625,-74.88683079818384,800.0,45.0,0.475
2021p155373gm169,4.476430877993588,55.0,-94.0,112.01343354573685,575.886151501064,564.8100124491185,4.098633030620736,1500.0,0.0,0.275
2021p155373gm184,4.476430877993588,55.0,-94.0,112.01343354573685,149.8928960902005,97.9377493681962,98.05568629453104,760.0,10.0,1.475
2021p155373gm194,4.476430877993588,55.0,-94.0,112.01343354573685,456.2485647004582,441.9289306414093,112.94211371065066,600.0,35.0,1.175
2021p155373gm264,4.476430877993588,55.0,-94.0,112.01343354573685,613.1894814669131,602.5416855061154,149.70440474134827,750.0,23.0,0.975
2021p155373gm279,4.476430877993588,55.0,-94.0,112.01343354573685,236.84561789204503,207.8009609717609,122.45284875671688,800.0,0.0,0.225
2021p155373gm294,4.476430877993588,55.0,-94.0,112.01343354573685,150.92822984389613,99.48693985908857,84.18650021122086,625.0,28.0,1.725
2021p155373gm304,4.476430877993588,55.0,-94.0,112.01343354573685,132.3558699092882,68.29181230600854,47.79762078488591,679.0,28.0,0.325
2021p155373gm309,4.476430877993588,55.0,-94.0,112.01343354573685,201.9696195376669,167.0230276078096,96.78818576563964,800.0,0.0,0.275
2021p155373gm344,4.476430877993588,55.0,-94.0,112.01343354573685,352.0700187676035,333.63393882681754,17.63499295451008,1000.0,15.0,0.325
2021p155373gm384,4.476430877993588,55.0,-94.0,112.01343354573685,600.6265179165443,589.8139411952665,84.43850982346392,1000.0,15.0,0.325
2021p155373gm434,4.476430877993588,55.0,-94.0,112.01343354573685,262.7917878739232,236.89911492255956,130.33432714725447,1000.0,0.0,1.275
2021p155373gm469,4.476430877993588,55.0,-94.0,112.01343354573685,160.30963891414262,113.04525807846797,77.76947962003014,1000.0,15.0,0.425
2021p155373gm479,4.476430877993588,55.0,-94.0,112.01343354573685,315.410587239704,294.4372253520568,75.20382808670338,1000.0,15.0,0.275
2021p155373gm489,4.476430877993588,55.0,-94.0,112.01343354573685,421.4261509198498,405.9480318211278,26.16041714138779,800.0,28.0,0.275
2021p155373gm494,4.476430877993588,55.0,-94.0,112.01343354573685,119.1778046519918,39.42049770829137,-5.950220055317519,600.0,33.0,1.425
2021p155373gm514,4.476430877993588,55.0,-94.0,112.01343354573685,123.89064880458136,51.513010339471904,-41.04121953538551,622.0,45.0,0.425
2021p155373gm524,4.476430877993588,55.0,-94.0,112.01343354573685,162.46243405871078,117.59244736322556,-84.8208575485006,800.0,0.0,0.375
2021p155373gm534,4.476430877993588,55.0,-94.0,112.01343354573685,182.3482719217116,142.56402512311462,106.59280775771302,800.0,0.0,0.275
2021p155373gm559,4.476430877993588,55.0,-94.0,112.01343354573685,176.8521995355602,136.26875507356056,62.74459671794768,800.0,0.0,0.275
2021p155373gm569,4.476430877993588,55.0,-94.0,112.01343354573685,142.4000435680036,87.71286734297847,-38.85643541924608,673.0,33.0,1.225
2021p155373gm574,4.476430877993588,55.0,-94.0,112.01343354573685,164.65307139911295,119.19517018066831,106.60139853400496,418.0,36.0,1.275
2021p155373gm589,4.476430877993588,55.0,-94.0,112.01343354573685,309.3696491264631,287.8280178277122,112.3814930175444,687.0,0.0,0.325
2021p156754gm149,3.7,39.0,-29.0,15.733411256212449,65.49057257667435,63.43882110277145,-33.882318484499564,800.0,0.0,0.275
2021p169083gm49,7.3,64.0,-84.0,12.798289913520785,420.4660587865057,418.6164691525231,218.2267127827993,800.0,0.0,0.325
2021p169083gm154,7.3,64.0,-84.0,12.798289913520785,74.36377413973578,63.59243981719863,76.26997768044711,622.0,85.0,9.225
2021p169083gm194,7.3,64.0,-84.0,12.798289913520785,153.8147035947566,148.742624698273,106.00706488975445,275.0,108.0,10.475
2021p169083gm199,7.3,64.0,-84.0,12.798289913520785,155.30028189525055,150.29241758121572,105.15482062522486,162.0,120.0,10.125
2021p169083gm204,7.3,64.0,-84.0,12.798289913520785,155.90761963685785,150.91420518553525,104.09372501575712,576.0,0.0,10.175
2021p169083gm214,7.3,64.0,-84.0,12.798289913520785,365.3191156199056,363.2036251551911,373.7760777988656,677.0,23.0,1.075
2021p169083gm224,7.3,64.0,-84.0,12.798289913520785,158.77848734258765,153.88258525394338,114.54402710180902,156.0,180.0,9.175
2021p169083gm234,7.3,64.0,-84.0,12.798289913520785,136.49752560133024,130.74972614188508,141.73336206357666,600.0,25.0,0.275
2021p169083gm354,7.3,64.0,-84.0,12.798289913520785,203.3753952300354,199.57280946890955,128.8263892378341,800.0,0.0,4.725
2021p169083gm514,7.3,64.0,-84.0,12.798289913520785,248.91551191716303,245.7240484648234,203.0312367823755,625.0,28.0,1.725
2021p169083gm544,7.3,64.0,-84.0,12.798289913520785,171.10679408317318,166.44111118416404,153.5683922099185,800.0,0.0,0.275
2021p169083gm549,7.3,64.0,-84.0,12.798289913520785,95.10249441551024,86.63971701718303,99.44324689652794,1000.0,15.0,3.025
2021p169083gm704,7.3,64.0,-84.0,12.798289913520785,112.59473771355316,105.43239243625924,113.94076277810628,604.0,55.0,0.275
2021p169083gm794,7.3,64.0,-84.0,12.798289913520785,104.09255835086272,96.29535793417628,95.1141049014721,1000.0,0.0,1.275
2021p169083gm879,7.3,64.0,-84.0,12.798289913520785,226.3581153380584,222.7996493074104,195.5035819236614,1000.0,15.0,0.425
2021p169083gm934,7.3,64.0,-84.0,12.798289913520785,117.07528660285212,110.4845626327626,86.24202774142202,215.0,118.0,8.925
2021p169083gm949,7.3,64.0,-84.0,12.798289913520785,89.33949076674632,80.3206856702493,93.12370763334508,214.0,68.0,4.225
2021p169083gm1014,7.3,64.0,-84.0,12.798289913520785,333.8363854906001,331.52727656876203,340.06527724573203,800.0,0.0,0.375
2021p169083gm1044,7.3,64.0,-84.0,12.798289913520785,387.8586877753066,385.8274251027181,254.2668013909223,800.0,0.0,0.275
2021p169083gm1199,7.3,64.0,-84.0,12.798289913520785,85.1162536582189,75.60800436478067,85.69088883308383,625.0,65.0,7.275
2021p169113gm64,4.392942328428827,40.0,-68.0,11.351045224780352,166.6873866377641,166.20553882802238,129.08610723715296,600.0,25.0,0.275
2021p169113gm124,4.392942328428827,40.0,-68.0,11.351045224780352,280.3497262009553,280.0386076936776,120.65038826053274,625.0,28.0,1.725
2021p169137gm109,4.596214854186759,40.0,-68.0,32.21742955373701,188.35933190934588,185.30221000475527,121.91980603422282,600.0,25.0,0.275
2021p169137gm219,4.596214854186759,40.0,-68.0,32.21742955373701,310.7928336119121,308.89016072190395,113.42378650511309,625.0,28.0,1.725
2021p169137gm239,4.596214854186759,40.0,-68.0,32.21742955373701,231.09056019806485,228.532313867042,100.96611500428985,800.0,0.0,0.275
2021p169137gm244,4.596214854186759,40.0,-68.0,32.21742955373701,140.07211980427977,135.92711031638862,97.88441553457436,1000.0,15.0,3.025
2021p169137gm289,4.596214854186759,40.0,-68.0,32.21742955373701,166.93241763180072,163.40776254775705,93.59586672257366,604.0,55.0,0.275
2021p169137gm334,4.596214854186759,40.0,-68.0,32.21742955373701,162.1076917645306,158.47038143097328,67.5065866631758,1000.0,0.0,1.275
2021p169137gm369,4.596214854186759,40.0,-68.0,32.21742955373701,287.40506746371176,285.3166576054033,119.89412559590215,1000.0,15.0,0.425
2021p169137gm389,4.596214854186759,40.0,-68.0,32.21742955373701,641.6942717379925,640.7974366537492,121.456566371604,1000.0,15.0,0.275
2021p169137gm439,4.596214854186759,40.0,-68.0,32.21742955373701,260.5195735906973,258.3160327761621,134.98516483833387,800.0,0.0,0.275
2021p169137gm479,4.596214854186759,40.0,-68.0,32.21742955373701,138.2127665851778,133.98902955010644,73.17257126670573,625.0,65.0,7.275
2021p169185gm59,4.114858761022066,40.0,-68.0,11.497679380683136,180.86190044289663,180.42800045105403,129.8474407283888,600.0,25.0,0.275
2021p169185gm99,4.114858761022066,40.0,-68.0,11.497679380683136,298.9272006082374,298.6417919941925,121.3805363136548,625.0,28.0,1.725
2021p169214gm34,4.843677478031925,40.0,-68.0,32.01710190735658,140.92174811465063,136.7296768138244,82.01401791031692,622.0,85.0,9.225
2021p169214gm49,4.843677478031925,40.0,-68.0,32.01710190735658,234.63113671250576,232.1620183449928,52.18248568530088,576.0,0.0,10.175
2021p169214gm54,4.843677478031925,40.0,-68.0,32.01710190735658,424.5446253002615,423.1757100564316,397.56363972674393,677.0,23.0,1.075
2021p169214gm59,4.843677478031925,40.0,-68.0,32.01710190735658,238.0184372158196,235.587272353962,63.62628126955405,156.0,180.0,9.175
2021p169214gm64,4.843677478031925,40.0,-68.0,32.01710190735658,206.50152491755003,203.6832020363728,131.54045162040669,600.0,25.0,0.275
2021p169214gm94,4.843677478031925,40.0,-68.0,32.01710190735658,282.5207011750517,280.4732487021174,54.26525402391844,800.0,0.0,4.725
2021p169214gm159,4.843677478031925,40.0,-68.0,32.01710190735658,329.2273246075853,327.41053010344336,123.02228276630424,625.0,28.0,1.725
2021p169214gm169,4.843677478031925,40.0,-68.0,32.01710190735658,249.59095024179652,247.19609806704435,110.57762043421567,800.0,0.0,0.275
2021p169214gm174,4.843677478031925,40.0,-68.0,32.01710190735658,157.72770389708435,154.01394393332382,107.5108188100684,1000.0,15.0,3.025
2021p169214gm244,4.843677478031925,40.0,-68.0,32.01710190735658,180.4092446767386,177.1090297630235,77.1268166179265,1000.0,0.0,1.275
2021p169214gm279,4.843677478031925,40.0,-68.0,32.01710190735658,305.93539283041656,303.9512543581724,129.49728229850007,1000.0,15.0,0.425
2021p169214gm299,4.843677478031925,40.0,-68.0,32.01710190735658,195.199795943551,192.228733743881,54.03416581250709,215.0,118.0,8.925
2021p169214gm304,4.843677478031925,40.0,-68.0,32.01710190735658,154.34934974619142,150.57506786767834,98.6322954841124,214.0,68.0,4.225
2021p169214gm329,4.843677478031925,40.0,-68.0,32.01710190735658,279.0868713629941,277.0063114012242,144.59434512074975,800.0,0.0,0.275
2021p169224gm84,4.437034589011006,40.0,-68.0,32.32414841490794,181.362473789108,178.2053965768127,136.59129598245354,600.0,25.0,0.275
2021p169224gm164,4.437034589011006,40.0,-68.0,32.32414841490794,497.3596653433344,496.2031814054331,89.37602753650222,800.0,0.0,0.225
2021p169224gm169,4.437034589011006,40.0,-68.0,32.32414841490794,294.0629261966444,292.0637088272831,128.14471806560414,625.0,28.0,1.725
2021p169224gm179,4.437034589011006,40.0,-68.0,32.32414841490794,136.18057795458586,131.94044502350616,112.53922249069537,1000.0,15.0,3.025
2021p169224gm259,4.437034589011006,40.0,-68.0,32.32414841490794,272.1700465629859,269.9773478168819,134.60614498144233,1000.0,15.0,0.425
2021p169224gm279,4.437034589011006,40.0,-68.0,32.32414841490794,620.4631166337462,619.5413347473999,136.26219700833298,1000.0,15.0,0.275
2021p169224gm314,4.437034589011006,40.0,-68.0,32.32414841490794,248.38898153382144,246.09136318048587,149.6846238594432,800.0,0.0,0.275
2021p169230gm39,4.100940697893725,40.0,-68.0,32.50407753703132,179.1187131910397,175.9560733087543,125.79569952751132,600.0,25.0,0.275
2021p169230gm89,4.100940697893725,40.0,-68.0,32.50407753703132,296.9005663510983,294.9416170291983,117.3300191477934,625.0,28.0,1.725
2021p169230gm124,4.100940697893725,40.0,-68.0,32.50407753703132,149.27908238898362,145.38830220788105,71.38314516793564,1000.0,0.0,1.275
2021p169230gm144,4.100940697893725,40.0,-68.0,32.50407753703132,274.1800232534126,272.026496315157,123.79467792806734,1000.0,15.0,0.425
2021p169230gm169,4.100940697893725,40.0,-68.0,32.50407753703132,248.75570262912447,246.4862823995406,138.8778841060697,800.0,0.0,0.275
2021p169239gm14,3.603409468395327,40.0,-68.0,11.686381777920744,138.363269233118,137.78094638079128,66.66569816973548,1000.0,0.0,1.275
